XDATA	YDATA
3.077984403	0.4138
3.078584283	0.4725
3.079184163	0.45
3.079784043	0.38
3.080383923	0.325
3.080983803	0.3438
3.081583683	0.3875
3.082183563	0.4338
3.082783443	0.4225
3.083383323	0.405
3.083983203	0.3813
3.084583083	0.395
3.085182963	0.3912
3.085782843	0.3775
3.086382723	0.365
3.086982603	0.3912
3.087582484	0.4375
3.088182364	0.4425
3.088782244	0.4037
3.089382124	0.3538
3.089982004	0.335
3.090581884	0.3362
3.091181764	0.3975
3.091781644	0.415
3.092381524	0.445
3.092981404	0.3987
3.093581284	0.3763
3.094181164	0.3275
3.094781044	0.3488
3.095380924	0.3613
3.095980804	0.4125
3.096580684	0.4188
3.097180564	0.415
3.097780444	0.4088
3.098380324	0.4138
3.098980204	0.3987
3.099580084	0.4075
3.100179964	0.3725
3.100779844	0.3838
3.101379724	0.3788
3.101979604	0.3937
3.102579484	0.3975
3.103179364	0.3912
3.103779244	0.3875
3.104379124	0.36
3.104979004	0.3788
3.105578884	0.3912
3.106178764	0.4325
3.106778644	0.4288
3.107378524	0.4113
3.107978404	0.3488
3.108578284	0.345
3.109178164	0.3638
3.109778044	0.3925
3.110377924	0.4075
3.110977804	0.35
3.111577684	0.375
3.112177564	0.3875
3.112777445	0.415
3.113377325	0.3987
3.113977205	0.3875
3.114577085	0.365
3.115176965	0.3563
3.115776845	0.4075
3.116376725	0.4175
3.116976605	0.4375
3.117576485	0.415
3.118176365	0.3813
3.118776245	0.3663
3.119376125	0.3625
3.119976005	0.4075
3.120575885	0.4088
3.121175765	0.4363
3.121775645	0.3875
3.122375525	0.3675
3.122975405	0.3525
3.123575285	0.3563
3.124175165	0.4025
3.124775045	0.3775
3.125374925	0.3775
3.125974805	0.345
3.126574685	0.3513
3.127174565	0.36
3.127774445	0.405
3.128374325	0.4188
3.128974205	0.4
3.129574085	0.3862
3.130173965	0.3575
3.130773845	0.3937
3.131373725	0.415
3.131973605	0.445
3.132573485	0.4225
3.133173365	0.3813
3.133773245	0.4
3.134373125	0.3925
3.134973005	0.4163
3.135572885	0.3975
3.136172765	0.4012
3.136772645	0.38
3.137372525	0.4175
3.137972406	0.425
3.138572286	0.3975
3.139172166	0.4088
3.139772046	0.3713
3.140371926	0.375
3.140971806	0.3588
3.141571686	0.4012
3.142171566	0.425
3.142771446	0.4213
3.143371326	0.4063
3.143971206	0.3375
3.144571086	0.32
3.145170966	0.3025
3.145770846	0.3838
3.146370726	0.41
3.146970606	0.4138
3.147570486	0.3713
3.148170366	0.325
3.148770246	0.3287
3.149370126	0.3262
3.149970006	0.3862
3.150569886	0.4175
3.151169766	0.4425
3.151769646	0.415
3.152369526	0.3475
3.152969406	0.3325
3.153569286	0.3525
3.154169166	0.4125
3.154769046	0.4487
3.155368926	0.4713
3.155968806	0.45
3.156568686	0.4063
3.157168566	0.3625
3.157768446	0.3663
3.158368326	0.3937
3.158968206	0.42
3.159568086	0.4263
3.160167966	0.4163
3.160767846	0.3887
3.161367726	0.3788
3.161967606	0.3613
3.162567487	0.3262
3.163167367	0.3475
3.163767247	0.3663
3.164367127	0.425
3.164967007	0.4413
3.165566887	0.41
3.166166767	0.3412
3.166766647	0.345
3.167366527	0.3638
3.167966407	0.37
3.168566287	0.43
3.169166167	0.3987
3.169766047	0.38
3.170365927	0.3475
3.170965807	0.3813
3.171565687	0.4238
3.172165567	0.4512
3.172765447	0.4325
3.173365327	0.375
3.173965207	0.3625
3.174565087	0.375
3.175164967	0.3962
3.175764847	0.4313
3.176364727	0.4325
3.176964607	0.4125
3.177564487	0.3713
3.178164367	0.36
3.178764247	0.35
3.179364127	0.365
3.179964007	0.4088
3.180563887	0.4325
3.181163767	0.4263
3.181763647	0.395
3.182363527	0.3563
3.182963407	0.3163
3.183563287	0.3538
3.184163167	0.4025
3.184763047	0.4238
3.185362927	0.415
3.185962807	0.385
3.186562687	0.3463
3.187162567	0.3463
3.187762448	0.3838
3.188362328	0.3925
3.188962208	0.3813
3.189562088	0.38
3.190161968	0.3713
3.190761848	0.38
3.191361728	0.4025
3.191961608	0.39
3.192561488	0.355
3.193161368	0.3387
3.193761248	0.3663
3.194361128	0.3838
3.194961008	0.4225
3.195560888	0.42
3.196160768	0.3887
3.196760648	0.3488
3.197360528	0.3488
3.197960408	0.3725
3.198560288	0.385
3.199160168	0.395
3.199760048	0.3825
3.200359928	0.3925
3.200959808	0.4
3.201559688	0.3788
3.202159568	0.385
3.202759448	0.375
3.203359328	0.39
3.203959208	0.3862
3.204559088	0.375
3.205158968	0.4012
3.205758848	0.4125
3.206358728	0.3912
3.206958608	0.3575
3.207558488	0.3838
3.208158368	0.425
3.208758248	0.4263
3.209358128	0.3813
3.209958008	0.345
3.210557888	0.3638
3.211157768	0.3775
3.211757648	0.4175
3.212357528	0.3862
3.212957409	0.3862
3.213557289	0.3775
3.214157169	0.3937
3.214757049	0.39
3.215356929	0.3825
3.215956809	0.405
3.216556689	0.4075
3.217156569	0.4012
3.217756449	0.3875
3.218356329	0.3887
3.218956209	0.385
3.219556089	0.3775
3.220155969	0.3613
3.220755849	0.38
3.221355729	0.4363
3.221955609	0.4487
3.222555489	0.4425
3.223155369	0.3825
3.223755249	0.3538
3.224355129	0.3575
3.224955009	0.39
3.225554889	0.425
3.226154769	0.44
3.226754649	0.405
3.227354529	0.35
3.227954409	0.3325
3.228554289	0.3287
3.229154169	0.3875
3.229754049	0.43
3.230353929	0.4313
3.230953809	0.3725
3.231553689	0.3237
3.232153569	0.3563
3.232753449	0.3638
3.233353329	0.3663
3.233953209	0.3438
3.234553089	0.365
3.235152969	0.415
3.235752849	0.4188
3.236352729	0.4188
3.236952609	0.37
3.23755249	0.3538
3.23815237	0.375
3.23875225	0.43
3.23935213	0.445
3.23995201	0.4587
3.24055189	0.4325
3.24115177	0.4088
3.24175165	0.3738
3.24235153	0.3663
3.24295141	0.385
3.24355129	0.4363
3.24415117	0.4587
3.24475105	0.43
3.24535093	0.3962
3.24595081	0.3563
3.24655069	0.3475
3.24715057	0.35
3.24775045	0.395
3.24835033	0.41
3.24895021	0.3825
3.24955009	0.375
3.25014997	0.3337
3.25074985	0.35
3.25134973	0.3588
3.25194961	0.3688
3.25254949	0.3412
3.25314937	0.3725
3.25374925	0.4075
3.25434913	0.39
3.25494901	0.3813
3.25554889	0.3725
3.25614877	0.3937
3.25674865	0.39
3.25734853	0.385
3.25794841	0.3887
3.25854829	0.4125
3.25914817	0.4475
3.25974805	0.4138
3.26034793	0.395
3.26094781	0.365
3.26154769	0.3862
3.26214757	0.3937
3.262747451	0.4138
3.263347331	0.4012
3.263947211	0.3813
3.264547091	0.375
3.265146971	0.35
3.265746851	0.3675
3.266346731	0.4063
3.266946611	0.4075
3.267546491	0.385
3.268146371	0.3362
3.268746251	0.3425
3.269346131	0.3625
3.269946011	0.3575
3.270545891	0.3688
3.271145771	0.3538
3.271745651	0.3887
3.272345531	0.3788
3.272945411	0.3813
3.273545291	0.395
3.274145171	0.3887
3.274745051	0.3975
3.275344931	0.3738
3.275944811	0.3987
3.276544691	0.4088
3.277144571	0.4163
3.277744451	0.3987
3.278344331	0.3588
3.278944211	0.375
3.279544091	0.3975
3.280143971	0.4425
3.280743851	0.4475
3.281343731	0.41
3.281943611	0.3725
3.282543491	0.3412
3.283143371	0.35
3.283743251	0.385
3.284343131	0.4213
3.284943011	0.3987
3.285542891	0.375
3.286142771	0.3588
3.286742651	0.3663
3.287342531	0.3738
3.287942412	0.395
3.288542292	0.3725
3.289142172	0.3575
3.289742052	0.3588
3.290341932	0.3875
3.290941812	0.3962
3.291541692	0.3813
3.292141572	0.3663
3.292741452	0.3438
3.293341332	0.3538
3.293941212	0.3625
3.294541092	0.3875
3.295140972	0.4025
3.295740852	0.415
3.296340732	0.3875
3.296940612	0.365
3.297540492	0.3463
3.298140372	0.3775
3.298740252	0.4238
3.299340132	0.4138
3.299940012	0.4213
3.300539892	0.395
3.301139772	0.3713
3.301739652	0.3463
3.302339532	0.365
3.302939412	0.405
3.303539292	0.4163
3.304139172	0.415
3.304739052	0.36
3.305338932	0.3563
3.305938812	0.3475
3.306538692	0.3613
3.307138572	0.3763
3.307738452	0.365
3.308338332	0.3613
3.308938212	0.3675
3.309538092	0.3862
3.310137972	0.3925
3.310737852	0.39
3.311337732	0.3613
3.311937612	0.3613
3.312537493	0.375
3.313137373	0.3912
3.313737253	0.375
3.314337133	0.3688
3.314937013	0.35
3.315536893	0.3525
3.316136773	0.3813
3.316736653	0.3625
3.317336533	0.3838
3.317936413	0.385
3.318536293	0.3613
3.319136173	0.3337
3.319736053	0.3588
3.320335933	0.3813
3.320935813	0.42
3.321535693	0.4125
3.322135573	0.3763
3.322735453	0.36
3.323335333	0.3862
3.323935213	0.3937
3.324535093	0.41
3.325134973	0.4238
3.325734853	0.3987
3.326334733	0.3875
3.326934613	0.3887
3.327534493	0.3825
3.328134373	0.4
3.328734253	0.4175
3.329334133	0.3975
3.329934013	0.355
3.330533893	0.3588
3.331133773	0.3775
3.331733653	0.4163
3.332333533	0.4413
3.332933413	0.4125
3.333533293	0.3675
3.334133173	0.3513
3.334733053	0.365
3.335332933	0.3887
3.335932813	0.43
3.336532693	0.4188
3.337132573	0.3875
3.337732454	0.3425
3.338332334	0.3262
3.338932214	0.3275
3.339532094	0.3775
3.340131974	0.4025
3.340731854	0.3725
3.341331734	0.3525
3.341931614	0.3337
3.342531494	0.3613
3.343131374	0.38
3.343731254	0.4025
3.344331134	0.385
3.344931014	0.3825
3.345530894	0.3925
3.346130774	0.3838
3.346730654	0.4125
3.347330534	0.425
3.347930414	0.4037
3.348530294	0.3563
3.349130174	0.3287
3.349730054	0.3563
3.350329934	0.3887
3.350929814	0.4338
3.351529694	0.4063
3.352129574	0.3563
3.352729454	0.3412
3.353329334	0.33
3.353929214	0.3625
3.354529094	0.3825
3.355128974	0.3962
3.355728854	0.3725
3.356328734	0.3638
3.356928614	0.3675
3.357528494	0.355
3.358128374	0.3875
3.358728254	0.3763
3.359328134	0.3725
3.359928014	0.365
3.360527894	0.3813
3.361127774	0.4113
3.361727654	0.4525
3.362327534	0.4537
3.362927415	0.375
3.363527295	0.3513
3.364127175	0.35
3.364727055	0.3788
3.365326935	0.4275
3.365926815	0.4338
3.366526695	0.42
3.367126575	0.3638
3.367726455	0.3775
3.368326335	0.36
3.368926215	0.4075
3.369526095	0.3975
3.370125975	0.3962
3.370725855	0.3962
3.371325735	0.395
3.371925615	0.3962
3.372525495	0.345
3.373125375	0.3488
3.373725255	0.315
3.374325135	0.3287
3.374925015	0.3625
3.375524895	0.385
3.376124775	0.405
3.376724655	0.395
3.377324535	0.38
3.377924415	0.2988
3.378524295	0.3125
3.379124175	0.365
3.379724055	0.39
3.380323935	0.4113
3.380923815	0.4025
3.381523695	0.3763
3.382123575	0.3412
3.382723455	0.3412
3.383323335	0.3412
3.383923215	0.3625
3.384523095	0.4088
3.385122975	0.4512
3.385722855	0.4263
3.386322735	0.3563
3.386922615	0.3425
3.387522496	0.3488
3.388122376	0.365
3.388722256	0.395
3.389322136	0.3875
3.389922016	0.3912
3.390521896	0.3813
3.391121776	0.3825
3.391721656	0.3688
3.392321536	0.3438
3.392921416	0.3362
3.393521296	0.3625
3.394121176	0.41
3.394721056	0.4413
3.395320936	0.4325
3.395920816	0.3862
3.396520696	0.345
3.397120576	0.335
3.397720456	0.37
3.398320336	0.3725
3.398920216	0.4163
3.399520096	0.415
3.400119976	0.3937
3.400719856	0.3725
3.401319736	0.3538
3.401919616	0.3625
3.402519496	0.3625
3.403119376	0.375
3.403719256	0.3688
3.404319136	0.3962
3.404919016	0.4012
3.405518896	0.3813
3.406118776	0.3775
3.406718656	0.33
3.407318536	0.3488
3.407918416	0.365
3.408518296	0.3875
3.409118176	0.4138
3.409718056	0.3838
3.410317936	0.3663
3.410917816	0.35
3.411517696	0.3475
3.412117576	0.37
3.412717457	0.3987
3.413317337	0.4113
3.413917217	0.3638
3.414517097	0.36
3.415116977	0.3463
3.415716857	0.3663
3.416316737	0.3738
3.416916617	0.3713
3.417516497	0.3538
3.418116377	0.3425
3.418716257	0.385
3.419316137	0.3912
3.419916017	0.4263
3.420515897	0.3775
3.421115777	0.3463
3.421715657	0.34
3.422315537	0.3362
3.422915417	0.3925
3.423515297	0.37
3.424115177	0.3875
3.424715057	0.3638
3.425314937	0.37
3.425914817	0.3575
3.426514697	0.3588
3.427114577	0.3887
3.427714457	0.3838
3.428314337	0.3875
3.428914217	0.3738
3.429514097	0.395
3.430113977	0.4113
3.430713857	0.4213
3.431313737	0.3713
3.431913617	0.3412
3.432513497	0.36
3.433113377	0.4
3.433713257	0.415
3.434313137	0.4537
3.434913017	0.4338
3.435512897	0.395
3.436112777	0.3337
3.436712657	0.345
3.437312537	0.3538
3.437912418	0.4088
3.438512298	0.4125
3.439112178	0.35
3.439712058	0.3425
3.440311938	0.315
3.440911818	0.3463
3.441511698	0.3575
3.442111578	0.3825
3.442711458	0.365
3.443311338	0.3337
3.443911218	0.3525
3.444511098	0.355
3.445110978	0.3887
3.445710858	0.385
3.446310738	0.3813
3.446910618	0.3488
3.447510498	0.3575
3.448110378	0.3725
3.448710258	0.3912
3.449310138	0.4163
3.449910018	0.4125
3.450509898	0.3875
3.451109778	0.3563
3.451709658	0.3575
3.452309538	0.4
3.452909418	0.4012
3.453509298	0.4088
3.454109178	0.395
3.454709058	0.385
3.455308938	0.3613
3.455908818	0.3663
3.456508698	0.3738
3.457108578	0.3937
3.457708458	0.415
3.458308338	0.3625
3.458908218	0.365
3.459508098	0.31
3.460107978	0.3412
3.460707858	0.3638
3.461307738	0.3638
3.461907618	0.3738
3.462507499	0.3412
3.463107379	0.3387
3.463707259	0.3325
3.464307139	0.3738
3.464907019	0.3862
3.465506899	0.3788
3.466106779	0.3862
3.466706659	0.3613
3.467306539	0.3788
3.467906419	0.3862
3.468506299	0.39
3.469106179	0.3688
3.469706059	0.3962
3.470305939	0.415
3.470905819	0.4138
3.471505699	0.4363
3.472105579	0.3788
3.472705459	0.385
3.473305339	0.37
3.473905219	0.405
3.474505099	0.4012
3.475104979	0.4012
3.475704859	0.3688
3.476304739	0.3275
3.476904619	0.3475
3.477504499	0.3375
3.478104379	0.3813
3.478704259	0.3862
3.479304139	0.3763
3.479904019	0.3362
3.480503899	0.3138
3.481103779	0.3312
3.481703659	0.355
3.482303539	0.39
3.482903419	0.38
3.483503299	0.3538
3.484103179	0.3488
3.484703059	0.3463
3.485302939	0.35
3.485902819	0.3513
3.486502699	0.4012
3.487102579	0.4012
3.48770246	0.3962
3.48830234	0.3788
3.48890222	0.365
3.4895021	0.3763
3.49010198	0.4037
3.49070186	0.4587
3.49130174	0.4313
3.49190162	0.4125
3.4925015	0.3763
3.49310138	0.355
3.49370126	0.3713
3.49430114	0.4113
3.49490102	0.4363
3.4955009	0.4012
3.49610078	0.3513
3.49670066	0.32
3.49730054	0.3287
3.49790042	0.3688
3.4985003	0.3775
3.49910018	0.355
3.49970006	0.3463
3.50029994	0.3362
3.50089982	0.3425
3.5014997	0.3575
3.50209958	0.3488
3.50269946	0.3725
3.50329934	0.3775
3.50389922	0.38
3.5044991	0.38
3.50509898	0.3513
3.50569886	0.3663
3.50629874	0.3613
3.50689862	0.3788
3.5074985	0.42
3.50809838	0.4
3.50869826	0.4
3.50929814	0.3488
3.50989802	0.3438
3.5104979	0.32
3.51109778	0.3788
3.51169766	0.3987
3.51229754	0.3838
3.512897421	0.37
3.513497301	0.3575
3.514097181	0.3788
3.514697061	0.3912
3.515296941	0.385
3.515896821	0.3625
3.516496701	0.3488
3.517096581	0.3638
3.517696461	0.3725
3.518296341	0.36
3.518896221	0.3312
3.519496101	0.3312
3.520095981	0.335
3.520695861	0.345
3.521295741	0.3613
3.521895621	0.3725
3.522495501	0.3625
3.523095381	0.3463
3.523695261	0.35
3.524295141	0.3563
3.524895021	0.395
3.525494901	0.375
3.526094781	0.365
3.526694661	0.335
3.527294541	0.3675
3.527894421	0.3937
3.528494301	0.4138
3.529094181	0.3987
3.529694061	0.3675
3.530293941	0.3575
3.530893821	0.3588
3.531493701	0.3563
3.532093581	0.3638
3.532693461	0.3475
3.533293341	0.3337
3.533893221	0.3275
3.534493101	0.36
3.535092981	0.3875
3.535692861	0.3925
3.536292741	0.3887
3.536892621	0.3275
3.537492501	0.31
3.538092382	0.3375
3.538692262	0.3738
3.539292142	0.4188
3.539892022	0.37
3.540491902	0.3525
3.541091782	0.3412
3.541691662	0.35
3.542291542	0.3688
3.542891422	0.3813
3.543491302	0.3887
3.544091182	0.3638
3.544691062	0.3638
3.545290942	0.3525
3.545890822	0.3463
3.546490702	0.3738
3.547090582	0.3763
3.547690462	0.3688
3.548290342	0.3463
3.548890222	0.37
3.549490102	0.3538
3.550089982	0.3862
3.550689862	0.3862
3.551289742	0.36
3.551889622	0.365
3.552489502	0.355
3.553089382	0.3688
3.553689262	0.375
3.554289142	0.4037
3.554889022	0.3788
3.555488902	0.3463
3.556088782	0.3188
3.556688662	0.3113
3.557288542	0.3538
3.557888422	0.3925
3.558488302	0.4
3.559088182	0.3513
3.559688062	0.3362
3.560287942	0.3362
3.560887822	0.34
3.561487702	0.34
3.562087582	0.3788
3.562687463	0.3975
3.563287343	0.3725
3.563887223	0.3337
3.564487103	0.3212
3.565086983	0.3588
3.565686863	0.3925
3.566286743	0.4075
3.566886623	0.3838
3.567486503	0.3325
3.568086383	0.3275
3.568686263	0.35
3.569286143	0.35
3.569886023	0.3412
3.570485903	0.36
3.571085783	0.375
3.571685663	0.3613
3.572285543	0.3725
3.572885423	0.3763
3.573485303	0.4025
3.574085183	0.36
3.574685063	0.375
3.575284943	0.3513
3.575884823	0.3887
3.576484703	0.3738
3.577084583	0.365
3.577684463	0.3838
3.578284343	0.3675
3.578884223	0.39
3.579484103	0.3625
3.580083983	0.3738
3.580683863	0.365
3.581283743	0.3725
3.581883623	0.3738
3.582483503	0.3463
3.583083383	0.3475
3.583683263	0.3412
3.584283143	0.3325
3.584883023	0.315
3.585482903	0.325
3.586082783	0.3663
3.586682663	0.3937
3.587282543	0.4138
3.587882424	0.3713
3.588482304	0.3362
3.589082184	0.3013
3.589682064	0.3375
3.590281944	0.3788
3.590881824	0.4213
3.591481704	0.4188
3.592081584	0.3725
3.592681464	0.3438
3.593281344	0.3038
3.593881224	0.3212
3.594481104	0.3525
3.595080984	0.4275
3.595680864	0.425
3.596280744	0.3675
3.596880624	0.3262
3.597480504	0.2975
3.598080384	0.3325
3.598680264	0.3387
3.599280144	0.3725
3.599880024	0.3613
3.600479904	0.365
3.601079784	0.3513
3.601679664	0.3188
3.602279544	0.3063
3.602879424	0.3125
3.603479304	0.35
3.604079184	0.3813
3.604679064	0.345
3.605278944	0.35
3.605878824	0.3513
3.606478704	0.3513
3.607078584	0.3337
3.607678464	0.3188
3.608278344	0.3463
3.608878224	0.3625
3.609478104	0.4012
3.610077984	0.375
3.610677864	0.3575
3.611277744	0.325
3.611877624	0.355
3.612477504	0.3825
3.613077385	0.4075
3.613677265	0.41
3.614277145	0.3625
3.614877025	0.3588
3.615476905	0.3538
3.616076785	0.385
3.616676665	0.3838
3.617276545	0.36
3.617876425	0.3488
3.618476305	0.3563
3.619076185	0.355
3.619676065	0.3375
3.620275945	0.3475
3.620875825	0.325
3.621475705	0.355
3.622075585	0.3613
3.622675465	0.3625
3.623275345	0.3513
3.623875225	0.3225
3.624475105	0.3287
3.625074985	0.3387
3.625674865	0.3688
3.626274745	0.3912
3.626874625	0.3675
3.627474505	0.3563
3.628074385	0.3488
3.628674265	0.375
3.629274145	0.3825
3.629874025	0.3738
3.630473905	0.3325
3.631073785	0.325
3.631673665	0.355
3.632273545	0.3838
3.632873425	0.4125
3.633473305	0.3663
3.634073185	0.335
3.634673065	0.2988
3.635272945	0.3038
3.635872825	0.3538
3.636472705	0.4025
3.637072585	0.445
3.637672466	0.3862
3.638272346	0.34
3.638872226	0.27
3.639472106	0.2963
3.640071986	0.3588
3.640671866	0.4288
3.641271746	0.4063
3.641871626	0.3475
3.642471506	0.3125
3.643071386	0.2963
3.643671266	0.3325
3.644271146	0.35
3.644871026	0.3625
3.645470906	0.3525
3.646070786	0.3688
3.646670666	0.3875
3.647270546	0.3488
3.647870426	0.3475
3.648470306	0.3175
3.649070186	0.3438
3.649670066	0.36
3.650269946	0.3725
3.650869826	0.4037
3.651469706	0.3962
3.652069586	0.3613
3.652669466	0.2875
3.653269346	0.2913
3.653869226	0.3262
3.654469106	0.38
3.655068986	0.4138
3.655668866	0.3575
3.656268746	0.3463
3.656868626	0.3113
3.657468506	0.31
3.658068386	0.3175
3.658668266	0.3725
3.659268146	0.4113
3.659868026	0.3825
3.660467906	0.3488
3.661067786	0.3125
3.661667666	0.3212
3.662267546	0.3638
3.662867427	0.3813
3.663467307	0.3813
3.664067187	0.385
3.664667067	0.3763
3.665266947	0.3287
3.665866827	0.3538
3.666466707	0.3775
3.667066587	0.3663
3.667666467	0.3362
3.668266347	0.32
3.668866227	0.3438
3.669466107	0.3563
3.670065987	0.3625
3.670665867	0.3113
3.671265747	0.2938
3.671865627	0.3212
3.672465507	0.3638
3.673065387	0.3588
3.673665267	0.3688
3.674265147	0.3663
3.674865027	0.3188
3.675464907	0.305
3.676064787	0.3163
3.676664667	0.3412
3.677264547	0.3838
3.677864427	0.3862
3.678464307	0.34
3.679064187	0.3275
3.679664067	0.3375
3.680263947	0.3513
3.680863827	0.3713
3.681463707	0.4012
3.682063587	0.3788
3.682663467	0.3538
3.683263347	0.3638
3.683863227	0.36
3.684463107	0.3525
3.685062987	0.36
3.685662867	0.3525
3.686262747	0.3488
3.686862627	0.3375
3.687462507	0.345
3.688062388	0.3387
3.688662268	0.365
3.689262148	0.3725
3.689862028	0.355
3.690461908	0.3088
3.691061788	0.2938
3.691661668	0.3138
3.692261548	0.37
3.692861428	0.4012
3.693461308	0.3513
3.694061188	0.33
3.694661068	0.3188
3.695260948	0.3525
3.695860828	0.3588
3.696460708	0.3638
3.697060588	0.365
3.697660468	0.3513
3.698260348	0.3862
3.698860228	0.365
3.699460108	0.355
3.700059988	0.3638
3.700659868	0.3563
3.701259748	0.3563
3.701859628	0.3362
3.702459508	0.35
3.703059388	0.3613
3.703659268	0.3688
3.704259148	0.3463
3.704859028	0.3088
3.705458908	0.3337
3.706058788	0.3275
3.706658668	0.3475
3.707258548	0.3375
3.707858428	0.32
3.708458308	0.305
3.709058188	0.3013
3.709658068	0.3225
3.710257948	0.3225
3.710857828	0.3738
3.711457708	0.3387
3.712057588	0.3325
3.712657469	0.3188
3.713257349	0.3375
3.713857229	0.3438
3.714457109	0.34
3.715056989	0.3588
3.715656869	0.3488
3.716256749	0.3887
3.716856629	0.3763
3.717456509	0.3912
3.718056389	0.3912
3.718656269	0.3862
3.719256149	0.3475
3.719856029	0.3163
3.720455909	0.3625
3.721055789	0.3925
3.721655669	0.4113
3.722255549	0.3875
3.722855429	0.3387
3.723455309	0.3075
3.724055189	0.3038
3.724655069	0.335
3.725254949	0.3725
3.725854829	0.4125
3.726454709	0.3538
3.727054589	0.3063
3.727654469	0.2925
3.728254349	0.3025
3.728854229	0.3225
3.729454109	0.3287
3.730053989	0.3412
3.730653869	0.3325
3.731253749	0.3325
3.731853629	0.3275
3.732453509	0.3125
3.733053389	0.3488
3.733653269	0.3475
3.734253149	0.35
3.734853029	0.3362
3.735452909	0.3625
3.736052789	0.3613
3.736652669	0.3663
3.737252549	0.3387
3.73785243	0.3163
3.73845231	0.345
3.73905219	0.34
3.73965207	0.3725
3.74025195	0.3825
3.74085183	0.4
3.74145171	0.3625
3.74205159	0.3075
3.74265147	0.305
3.74325135	0.3237
3.74385123	0.3912
3.74445111	0.3813
3.74505099	0.3412
3.74565087	0.3063
3.74625075	0.3188
3.74685063	0.335
3.74745051	0.3375
3.74805039	0.3713
3.74865027	0.3225
3.74925015	0.315
3.74985003	0.3025
3.75044991	0.3237
3.75104979	0.35
3.75164967	0.3613
3.75224955	0.3475
3.75284943	0.3175
3.75344931	0.335
3.75404919	0.3463
3.75464907	0.3475
3.75524895	0.3538
3.75584883	0.3575
3.75644871	0.355
3.75704859	0.3275
3.75764847	0.3525
3.75824835	0.375
3.75884823	0.3862
3.75944811	0.3788
3.76004799	0.3438
3.76064787	0.3325
3.76124775	0.3262
3.76184763	0.3488
3.76244751	0.335
3.763047391	0.3675
3.763647271	0.3813
3.764247151	0.3513
3.764847031	0.3125
3.765446911	0.285
3.766046791	0.335
3.766646671	0.365
3.767246551	0.365
3.767846431	0.3488
3.768446311	0.3163
3.769046191	0.315
3.769646071	0.315
3.770245951	0.3475
3.770845831	0.3475
3.771445711	0.3438
3.772045591	0.3337
3.772645471	0.32
3.773245351	0.3275
3.773845231	0.3387
3.774445111	0.3175
3.775044991	0.2875
3.775644871	0.2975
3.776244751	0.3237
3.776844631	0.365
3.777444511	0.3838
3.778044391	0.3538
3.778644271	0.315
3.779244151	0.305
3.779844031	0.3038
3.780443911	0.325
3.781043791	0.36
3.781643671	0.3438
3.782243551	0.3375
3.782843431	0.3412
3.783443311	0.3638
3.784043191	0.355
3.784643071	0.365
3.785242951	0.3425
3.785842831	0.3375
3.786442711	0.3438
3.787042591	0.3538
3.787642472	0.3725
3.788242352	0.3538
3.788842232	0.3575
3.789442112	0.3188
3.790041992	0.3387
3.790641872	0.335
3.791241752	0.34
3.791841632	0.35
3.792441512	0.3638
3.793041392	0.3675
3.793641272	0.34
3.794241152	0.3175
3.794841032	0.3138
3.795440912	0.34
3.796040792	0.3663
3.796640672	0.4
3.797240552	0.3563
3.797840432	0.315
3.798440312	0.2813
3.799040192	0.2687
3.799640072	0.3188
3.800239952	0.3788
3.800839832	0.37
3.801439712	0.345
3.802039592	0.3063
3.802639472	0.3025
3.803239352	0.34
3.803839232	0.34
3.804439112	0.33
3.805038992	0.3275
3.805638872	0.3513
3.806238752	0.3438
3.806838632	0.3525
3.807438512	0.3237
3.808038392	0.315
3.808638272	0.3237
3.809238152	0.33
3.809838032	0.3438
3.810437912	0.3475
3.811037792	0.3262
3.811637672	0.3138
3.812237552	0.3262
3.812837433	0.3175
3.813437313	0.3275
3.814037193	0.35
3.814637073	0.3362
3.815236953	0.3312
3.815836833	0.2975
3.816436713	0.2875
3.817036593	0.305
3.817636473	0.3475
3.818236353	0.3513
3.818836233	0.3287
3.819436113	0.3513
3.820035993	0.3738
3.820635873	0.3763
3.821235753	0.36
3.821835633	0.3262
3.822435513	0.3138
3.823035393	0.3513
3.823635273	0.3588
3.824235153	0.3688
3.824835033	0.3625
3.825434913	0.3625
3.826034793	0.3063
3.826634673	0.3262
3.827234553	0.32
3.827834433	0.3675
3.828434313	0.3575
3.829034193	0.3312
3.829634073	0.2963
3.830233953	0.3125
3.830833833	0.3225
3.831433713	0.3163
3.832033593	0.325
3.832633473	0.3088
3.833233353	0.3237
3.833833233	0.325
3.834433113	0.3312
3.835032993	0.3237
3.835632873	0.32
3.836232753	0.3212
3.836832633	0.2963
3.837432513	0.3438
3.838032394	0.3613
3.838632274	0.395
3.839232154	0.3488
3.839832034	0.3063
3.840431914	0.275
3.841031794	0.2863
3.841631674	0.3275
3.842231554	0.365
3.842831434	0.4
3.843431314	0.3488
3.844031194	0.315
3.844631074	0.29
3.845230954	0.275
3.845830834	0.3337
3.846430714	0.35
3.847030594	0.3387
3.847630474	0.3175
3.848230354	0.3225
3.848830234	0.295
3.849430114	0.305
3.850029994	0.31
3.850629874	0.3212
3.851229754	0.3138
3.851829634	0.32
3.852429514	0.3375
3.853029394	0.3287
3.853629274	0.3325
3.854229154	0.3275
3.854829034	0.3075
3.855428914	0.2975
3.856028794	0.3138
3.856628674	0.3312
3.857228554	0.33
3.857828434	0.3575
